league,team_0,team_1,kick_off_epoch,kick_off_timestamp,home_team,bookmaker,odds_0,odds_1,odds_2,odds_0_or,odds_1_or,odds_2_or,bookmaker_margin,stripped_0,stripped_1,stripped_2,target_0,target_1,target_2
Belgium First Div,Gent,KV Mechelen,1613763900,2021-02-19 19:45:00,KV Mechelen,Betclic,3.0,2.2,3.65,0.3333333333333333,0.45454545454545453,0.273972602739726,1.0618513906185139,0.3139171227521501,0.428068803752932,0.2580140734949179,3.1855541718555416,2.3360730593607304,3.875757575757576
Belgium First Div,Gent,KV Mechelen,1613763900,2021-02-19 19:45:00,KV Mechelen,888sport,2.9,2.16,3.5,0.3448275862068966,0.4629629629629629,0.2857142857142857,1.0935048348841452,0.31534162008842914,0.42337532326687244,0.2612830566446984,3.171164021164021,2.3619704433497537,3.827266922094508
Belgium First Div,Gent,KV Mechelen,1613763900,2021-02-19 19:45:00,KV Mechelen,Paddy Power,2.88,2.1,3.5,0.3472222222222222,0.47619047619047616,0.2857142857142857,1.1091269841269842,0.31305903398926654,0.4293381037567084,0.257602862254025,3.1942857142857144,2.3291666666666666,3.881944444444445
Belgium First Div,Gent,KV Mechelen,1613763900,2021-02-19 19:45:00,KV Mechelen,Betfair,1.01,1.01,1.01,0.9900990099009901,0.9900990099009901,0.9900990099009901,2.9702970297029703,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,3.0,3.0
Belgium First Div,Eupen,Oostende,1613834100,2021-02-20 15:15:00,Eupen,Unibet,2.75,2.33,3.5,0.36363636363636365,0.4291845493562232,0.2857142857142857,1.0785351987068725,0.3371576227390181,0.3979328165374677,0.2649095607235142,2.9659717964438994,2.512987012987013,3.774873195474054
Belgium First Div,Eupen,Oostende,1613834100,2021-02-20 15:15:00,Eupen,Betclic,2.8,2.35,3.6,0.35714285714285715,0.425531914893617,0.2777777777777778,1.060452549814252,0.3367834394904458,0.40127388535031844,0.26194267515923564,2.9692671394799057,2.492063492063492,3.8176291793313073
Belgium First Div,Eupen,Oostende,1613834100,2021-02-20 15:15:00,Eupen,888sport,2.7,2.3,3.45,0.37037037037037035,0.4347826086956522,0.2898550724637681,1.0950080515297906,0.338235294117647,0.3970588235294118,0.2647058823529412,2.956521739130435,2.518518518518518,3.7777777777777777
Belgium First Div,Eupen,Oostende,1613834100,2021-02-20 15:15:00,Eupen,Paddy Power,2.7,2.25,3.5,0.37037037037037035,0.4444444444444444,0.2857142857142857,1.1005291005291005,0.33653846153846156,0.40384615384615385,0.25961538461538464,2.971428571428571,2.4761904761904763,3.8518518518518516
Belgium First Div,Eupen,Oostende,1613834100,2021-02-20 15:15:00,Eupen,Betfair,1.01,1.01,1.01,0.9900990099009901,0.9900990099009901,0.9900990099009901,2.9702970297029703,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,3.0,3.0
Belgium First Div,Cercle Brugge KSV,Royal Excel Mouscron,1613842200,2021-02-20 17:30:00,Royal Excel Mouscron,Unibet,2.75,2.28,3.6,0.36363636363636365,0.4385964912280702,0.2777777777777778,1.0800106326422116,0.3366970219049963,0.4061038641397982,0.2571991139552055,2.970029239766082,2.4624242424242424,3.8880382775119617
Belgium First Div,Cercle Brugge KSV,Royal Excel Mouscron,1613842200,2021-02-20 17:30:00,Royal Excel Mouscron,Betclic,2.81,2.3,3.7,0.35587188612099646,0.4347826086956522,0.27027027027027023,1.060924765086919,0.33543555380370516,0.4098147418210485,0.2547497043752463,2.9811985898942424,2.4401269596999136,3.925421630821601
Belgium First Div,Cercle Brugge KSV,Royal Excel Mouscron,1613842200,2021-02-20 17:30:00,Royal Excel Mouscron,Betfair,1.01,1.01,1.01,0.9900990099009901,0.9900990099009901,0.9900990099009901,2.9702970297029703,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,3.0,3.0
Belgium First Div,Charleroi,Waasland-Beveren,1613850300,2021-02-20 19:45:00,Waasland-Beveren,Unibet,1.9,3.65,3.6,0.5263157894736842,0.273972602739726,0.2777777777777778,1.078066169991188,0.48820360393832435,0.25413338287200443,0.2576630131896712,2.0483257229832574,3.9349415204678366,3.8810382119682765
Belgium First Div,Charleroi,Waasland-Beveren,1613850300,2021-02-20 19:45:00,Waasland-Beveren,Betclic,1.9,3.77,3.72,0.5263157894736842,0.26525198938992045,0.26881720430107525,1.0603849831646799,0.4963440616660886,0.2501468745797264,0.253509063754185,2.014731468012892,3.9976513865308427,3.9446321373726096
Belgium First Div,Charleroi,Waasland-Beveren,1613850300,2021-02-20 19:45:00,Waasland-Beveren,888sport,1.87,3.6,3.55,0.53475935828877,0.2777777777777778,0.28169014084507044,1.0942272769116181,0.4887095849027743,0.2538574788244967,0.25743293627272906,2.0462050078247263,3.939218196881825,3.884506833036244
Belgium First Div,Charleroi,Waasland-Beveren,1613850300,2021-02-20 19:45:00,Waasland-Beveren,Paddy Power,1.8,3.6,3.6,0.5555555555555556,0.2777777777777778,0.2777777777777778,1.1111111111111112,0.5,0.25,0.25,2.0,4.0,4.0
Belgium First Div,Charleroi,Waasland-Beveren,1613850300,2021-02-20 19:45:00,Waasland-Beveren,Betfair,1.02,1.01,1.01,0.9803921568627451,0.9900990099009901,0.9900990099009901,2.9605901766647253,0.33114754098360655,0.3344262295081967,0.3344262295081967,3.01980198019802,2.9901960784313726,2.9901960784313726
Belgium First Div,Anderlecht,KV Kortrijk,1613910600,2021-02-21 12:30:00,Anderlecht,Unibet,1.55,5.25,4.2,0.6451612903225806,0.19047619047619047,0.23809523809523808,1.0737327188940091,0.6008583690987125,0.17739628040057226,0.2217453505007153,1.6642857142857141,5.637096774193548,4.509677419354839
Belgium First Div,Anderlecht,KV Kortrijk,1613910600,2021-02-21 12:30:00,Anderlecht,888sport,1.53,5.2,4.1,0.6535947712418301,0.1923076923076923,0.24390243902439027,1.0898049025739127,0.5997355762468705,0.17646065993417534,0.22380376381895412,1.6674015009380865,5.666985493384346,4.468200100553042
Belgium First Div,Anderlecht,KV Kortrijk,1613910600,2021-02-21 12:30:00,Anderlecht,Betclic,1.55,5.5,4.3,0.6451612903225806,0.18181818181818182,0.23255813953488372,1.059537611675646,0.608908341915551,0.1716014418125644,0.21949021627188467,1.6422832980972515,5.827456864216053,4.556011730205278
Belgium First Div,Anderlecht,KV Kortrijk,1613910600,2021-02-21 12:30:00,Anderlecht,Paddy Power,1.5,5.0,4.2,0.6666666666666666,0.2,0.23809523809523808,1.1047619047619048,0.6034482758620688,0.1810344827586207,0.21551724137931033,1.6571428571428575,5.523809523809524,4.640000000000001
Belgium First Div,Anderlecht,KV Kortrijk,1613910600,2021-02-21 12:30:00,Anderlecht,Betfair,1.58,1.01,1.01,0.6329113924050632,0.9900990099009901,0.9900990099009901,2.6131094122070433,0.2422062350119904,0.3788968824940048,0.3788968824940048,4.128712871287129,2.6392405063291138,2.6392405063291138
Belgium First Div,Standard Liege,SV Zulte-Waregem,1613919600,2021-02-21 15:00:00,SV Zulte-Waregem,Unibet,2.04,3.25,3.6,0.49019607843137253,0.3076923076923077,0.2777777777777778,1.0756661639014582,0.45571395185791064,0.28604814208927315,0.25823790605281605,2.1943589743589746,3.495915032679739,3.8723981900452493
Belgium First Div,Standard Liege,SV Zulte-Waregem,1613919600,2021-02-21 15:00:00,SV Zulte-Waregem,888sport,2.0,3.2,3.55,0.5,0.3125,0.28169014084507044,1.0941901408450705,0.4569589702333065,0.2855993563958166,0.2574416733708769,2.188380281690141,3.5014084507042256,3.884375
Belgium First Div,Standard Liege,SV Zulte-Waregem,1613919600,2021-02-21 15:00:00,SV Zulte-Waregem,Betclic,2.05,3.3,3.7,0.48780487804878053,0.30303030303030304,0.27027027027027023,1.0611054513493539,0.45971385542168675,0.2855798192771084,0.25470632530120474,2.175266175266175,3.501647989452868,3.92609016999261
Belgium First Div,Standard Liege,SV Zulte-Waregem,1613919600,2021-02-21 15:00:00,SV Zulte-Waregem,Paddy Power,1.95,3.2,3.6,0.5128205128205129,0.3125,0.2777777777777778,1.1030982905982907,0.4648910411622276,0.2832929782082324,0.25181598062953997,2.1510416666666665,3.5299145299145303,3.971153846153846
Belgium First Div,Beerschot Wilrijk,Genk,1613927700,2021-02-21 17:15:00,Genk,Unibet,4.8,1.6,4.1,0.20833333333333334,0.625,0.24390243902439027,1.0772357723577237,0.19339622641509432,0.580188679245283,0.22641509433962262,5.170731707317073,1.723577235772358,4.416666666666667
Belgium First Div,Beerschot Wilrijk,Genk,1613927700,2021-02-21 17:15:00,Genk,888sport,4.75,1.58,4.0,0.21052631578947367,0.6329113924050632,0.25,1.093437708194537,0.19253617669459253,0.5788271134805788,0.22863670982482864,5.193829113924051,1.7276315789473684,4.373750832778148
Belgium First Div,Beerschot Wilrijk,Genk,1613927700,2021-02-21 17:15:00,Genk,Betclic,5.0,1.6,4.22,0.2,0.625,0.23696682464454977,1.0619668246445497,0.18832980029008145,0.5885306259065045,0.22313957380341404,5.309834123222749,1.6991469194312796,4.4815
Belgium First Div,Beerschot Wilrijk,Genk,1613927700,2021-02-21 17:15:00,Genk,Paddy Power,4.75,1.53,4.0,0.21052631578947367,0.6535947712418301,0.25,1.1141210870313039,0.18896179081435735,0.5866460825935932,0.22439212659204938,5.292075163398694,1.7046052631578947,4.456484348125215
Belgium First Div,Royal Antwerp,Sint Truiden,1613936700,2021-02-21 19:45:00,Royal Antwerp,Unibet,1.7,4.35,3.9,0.5882352941176471,0.2298850574712644,0.25641025641025644,1.0745306079991679,0.547434656340755,0.21393998063891578,0.23862536302032916,1.8267020335985855,4.67420814479638,4.190669371196754
Belgium First Div,Royal Antwerp,Sint Truiden,1613936700,2021-02-21 19:45:00,Royal Antwerp,888sport,1.67,4.3,3.8,0.5988023952095809,0.23255813953488372,0.2631578947368421,1.0945184294813066,0.5470921083470052,0.2124753071952322,0.24043258445776275,1.8278457772337817,4.706429246769619,4.159170032028966
Belgium First Div,Royal Antwerp,Sint Truiden,1613936700,2021-02-21 19:45:00,Royal Antwerp,Betclic,1.7,4.5,4.0,0.5882352941176471,0.2222222222222222,0.25,1.0604575163398693,0.5546995377503853,0.20955315870570107,0.2357473035439137,1.8027777777777776,4.772058823529412,4.241830065359477
Belgium First Div,Royal Antwerp,Sint Truiden,1613936700,2021-02-21 19:45:00,Royal Antwerp,Paddy Power,1.62,4.33,3.8,0.6172839506172839,0.23094688221709006,0.2631578947368421,1.111388727571216,0.5554167819987443,0.2078002740965279,0.23678294390472784,1.80044973866537,4.812313190383366,4.223277164770621
Belgium First Div,Club Brugge,Leuven,1614023100,2021-02-22 19:45:00,Club Brugge,Unibet,1.2,11.0,6.75,0.8333333333333334,0.09090909090909091,0.14814814814814814,1.0723905723905724,0.7770800627943485,0.0847723704866562,0.13814756671899528,1.286868686868687,11.796296296296296,7.238636363636364
Belgium First Div,Club Brugge,Leuven,1614023100,2021-02-22 19:45:00,Club Brugge,888sport,1.18,10.5,6.5,0.8474576271186441,0.09523809523809523,0.15384615384615385,1.0965418762028931,0.7728456573434493,0.08685313101574,0.1403012116408108,1.2939194139194137,11.513689700130378,7.127522195318805
Belgium First Div,Club Brugge,Leuven,1614023100,2021-02-22 19:45:00,Club Brugge,Betclic,1.2,12.0,7.0,0.8333333333333334,0.08333333333333333,0.14285714285714285,1.0595238095238095,0.7865168539325843,0.07865168539325842,0.1348314606741573,1.2714285714285714,12.714285714285715,7.416666666666667
Belgium First Div,Club Brugge,Leuven,1614023100,2021-02-22 19:45:00,Club Brugge,Paddy Power,1.14,11.0,6.5,0.8771929824561404,0.09090909090909091,0.15384615384615385,1.1219482272113852,0.7818480043739748,0.08102788408966648,0.13712411153635867,1.279020979020979,12.341430499325238,7.292663476874003
Brazil Série A,Corinthians,Flamengo,1613329200,2021-02-14 19:00:00,Flamengo,Unibet,7.5,1.34,4.5,0.13333333333333333,0.7462686567164178,0.2222222222222222,1.1018242122719735,0.12101143889223359,0.6773028296207103,0.20168573148705599,8.2636815920398,1.4764444444444447,4.95820895522388
Brazil Série A,Corinthians,Flamengo,1613329200,2021-02-14 19:00:00,Flamengo,888sport,7.5,1.34,4.5,0.13333333333333333,0.7462686567164178,0.2222222222222222,1.1018242122719735,0.12101143889223359,0.6773028296207103,0.20168573148705599,8.2636815920398,1.4764444444444447,4.95820895522388
Brazil Série A,Corinthians,Flamengo,1613329200,2021-02-14 19:00:00,Flamengo,Betclic,7.6,1.39,4.82,0.13157894736842105,0.7194244604316548,0.20746887966804978,1.0584722874681256,0.1243102430987201,0.6796819047124266,0.19600785218885328,8.044389384757755,1.4712764795806943,5.101836425596366
Brazil Série A,Corinthians,Flamengo,1613329200,2021-02-14 19:00:00,Flamengo,Paddy Power,7.5,1.33,4.5,0.13333333333333333,0.7518796992481203,0.2222222222222222,1.1074352548036757,0.12039831019915512,0.6789378394689198,0.2006638503319252,8.305764411027567,1.4728888888888887,4.9834586466165405
Brazil Série A,Corinthians,Flamengo,1613329200,2021-02-14 19:00:00,Flamengo,Betfair,8.6,1.43,5.2,0.11627906976744186,0.6993006993006994,0.1923076923076923,1.0078874613758335,0.11536910044372731,0.6938281565147237,0.19080274304154898,8.667832167832168,1.4412790697674418,5.2410147991543345
Brazil Série A,Corinthians,Flamengo,1613329200,2021-02-14 19:00:00,Flamengo,Betway,7.5,1.38,4.75,0.13333333333333333,0.7246376811594204,0.21052631578947367,1.0684973302822274,0.12478583666476298,0.6781838949171902,0.1970302684180468,8.013729977116705,1.4745263157894737,5.075362318840581
Brazil Série A,Corinthians,Flamengo,1613329200,2021-02-14 19:00:00,Flamengo,Sky Bet,7.5,1.36,4.5,0.13333333333333333,0.7352941176470588,0.2222222222222222,1.0908496732026143,0.12222887956860397,0.6740563211503895,0.2037147992810066,8.181372549019606,1.4835555555555555,4.908823529411764
Brazil Série A,Corinthians,Flamengo,1613329200,2021-02-14 19:00:00,Flamengo,Marathon Bet,9.3,1.44,5.0,0.1075268817204301,0.6944444444444444,0.2,1.0019713261648746,0.10731532820604542,0.69307816133071,0.1996065104632445,9.318333333333335,1.4428387096774196,5.009856630824372
Brazil Série A,Internacional,Vasco da Gama,1613329200,2021-02-14 19:00:00,Vasco da Gama,Unibet,2.25,3.25,2.9,0.4444444444444444,0.3076923076923077,0.3448275862068966,1.0969643383436487,0.40515851692638366,0.2804943578721118,0.3143471252015046,2.4681697612732094,3.565134099616858,3.181196581196581
Brazil Série A,Internacional,Vasco da Gama,1613329200,2021-02-14 19:00:00,Vasco da Gama,888sport,2.25,3.25,2.9,0.4444444444444444,0.3076923076923077,0.3448275862068966,1.0969643383436487,0.40515851692638366,0.2804943578721118,0.3143471252015046,2.4681697612732094,3.565134099616858,3.181196581196581
Brazil Série A,Internacional,Vasco da Gama,1613329200,2021-02-14 19:00:00,Vasco da Gama,Betclic,2.37,3.33,2.96,0.42194092827004215,0.3003003003003003,0.33783783783783783,1.0600790664081803,0.398027790228597,0.2832810398924249,0.31869116987897805,2.5123873873873874,3.5300632911392404,3.1378340365682136
Brazil Série A,Internacional,Vasco da Gama,1613329200,2021-02-14 19:00:00,Vasco da Gama,Paddy Power,2.25,3.2,2.88,0.4444444444444444,0.3125,0.3472222222222222,1.1041666666666665,0.4025157232704403,0.28301886792452835,0.3144654088050315,2.484375,3.5333333333333328,3.1799999999999997
Brazil Série A,Internacional,Vasco da Gama,1613329200,2021-02-14 19:00:00,Vasco da Gama,Sky Bet,2.3,3.25,2.88,0.4347826086956522,0.3076923076923077,0.3472222222222222,1.0896971386101821,0.39899398951361953,0.2823649771942538,0.3186410332921267,2.5063034188034186,3.541515700483092,3.1383277591973244
Brazil Série A,Internacional,Vasco da Gama,1613329200,2021-02-14 19:00:00,Vasco da Gama,Betway,2.3,3.3,3.0,0.4347826086956522,0.30303030303030304,0.3333333333333333,1.0711462450592886,0.40590405904059046,0.2829028290282903,0.31119311193111926,2.4636363636363634,3.534782608695652,3.213438735177866
Brazil Série A,Internacional,Vasco da Gama,1613329200,2021-02-14 19:00:00,Vasco da Gama,Marathon Bet,2.36,3.32,3.08,0.42372881355932207,0.30120481927710846,0.3246753246753247,1.0496089575117553,0.40370159813025075,0.2869686058998168,0.3093297959699324,2.4770771397277422,3.484701738939027,3.2327955891362063
Brazil Série A,Internacional,Vasco da Gama,1613329200,2021-02-14 19:00:00,Vasco da Gama,Betfair,2.46,3.5,3.15,0.4065040650406504,0.2857142857142857,0.31746031746031744,1.0096786682152534,0.40260736196319025,0.2829754601226994,0.31441717791411045,2.4838095238095232,3.533875338753387,3.1804878048780485
Brazil Série A,Atletico Goianiense,Atletico Paranaense,1613337300,2021-02-14 21:15:00,Atletico Paranaense,Unibet,3.8,1.86,3.35,0.2631578947368421,0.5376344086021505,0.29850746268656714,1.0992997660255597,0.23938683775788544,0.4890698835913789,0.27154327865073574,4.177339110897127,2.044697564807541,3.682654216185625
Brazil Série A,Atletico Goianiense,Atletico Paranaense,1613337300,2021-02-14 21:15:00,Atletico Paranaense,888sport,3.8,1.86,3.35,0.2631578947368421,0.5376344086021505,0.29850746268656714,1.0992997660255597,0.23938683775788544,0.4890698835913789,0.27154327865073574,4.177339110897127,2.044697564807541,3.682654216185625
Brazil Série A,Atletico Goianiense,Atletico Paranaense,1613337300,2021-02-14 21:15:00,Atletico Paranaense,Betclic,4.27,1.88,3.42,0.234192037470726,0.5319148936170213,0.29239766081871343,1.0585045919064608,0.22124801277330816,0.5025154332670351,0.2762365539596567,4.519814607440588,1.9899886327841463,3.620085704320096
Brazil Série A,Atletico Goianiense,Atletico Paranaense,1613337300,2021-02-14 21:15:00,Atletico Paranaense,Paddy Power,4.2,1.8,3.3,0.23809523809523808,0.5555555555555556,0.30303030303030304,1.0966810966810967,0.21710526315789472,0.506578947368421,0.27631578947368424,4.606060606060606,1.9740259740259742,3.6190476190476186
Brazil Série A,Atletico Goianiense,Atletico Paranaense,1613337300,2021-02-14 21:15:00,Atletico Paranaense,Marathon Bet,4.25,1.89,3.52,0.23529411764705882,0.5291005291005292,0.2840909090909091,1.0484855558384971,0.22441331340887086,0.5046331121628049,0.27095357442832424,4.456063612313613,1.9816377005347592,3.6906691565515093
Brazil Série A,Atletico Goianiense,Atletico Paranaense,1613337300,2021-02-14 21:15:00,Atletico Paranaense,Betway,4.0,1.91,3.4,0.25,0.5235602094240838,0.29411764705882354,1.0676778564829073,0.23415302516766426,0.4903728275762602,0.2754741472560756,4.270711425931629,2.0392647058823528,3.6301047120418843
Brazil Série A,Atletico Goianiense,Atletico Paranaense,1613337300,2021-02-14 21:15:00,Atletico Paranaense,Sky Bet,4.0,1.83,3.3,0.25,0.5464480874316939,0.30303030303030304,1.099478390461997,0.22738054896645207,0.4970066644075455,0.2756127866260025,4.397913561847988,2.0120454545454542,3.6282786885245897
Brazil Série A,Atletico Goianiense,Atletico Paranaense,1613337300,2021-02-14 21:15:00,Atletico Paranaense,Betfair,4.6,1.93,3.6,0.2173913043478261,0.5181347150259068,0.2777777777777778,1.0133037971515106,0.21453714568023222,0.5113320570616934,0.2741307972580745,4.661197466896948,1.9556763285024152,3.647893669745438
Brazil Série A,Fortaleza,Palmeiras,1613337300,2021-02-14 21:15:00,Palmeiras,Unibet,3.45,2.0,3.2,0.2898550724637681,0.5,0.3125,1.102355072463768,0.2629416598192276,0.45357436318816763,0.2834839769926048,3.8031249999999996,2.204710144927536,3.5275362318840573
Brazil Série A,Fortaleza,Palmeiras,1613337300,2021-02-14 21:15:00,Palmeiras,888sport,3.45,2.0,3.2,0.2898550724637681,0.5,0.3125,1.102355072463768,0.2629416598192276,0.45357436318816763,0.2834839769926048,3.8031249999999996,2.204710144927536,3.5275362318840573
Brazil Série A,Fortaleza,Palmeiras,1613337300,2021-02-14 21:15:00,Palmeiras,Betclic,3.7,2.09,3.22,0.27027027027027023,0.47846889952153115,0.3105590062111801,1.0592981760029814,0.2551408813806072,0.45168481392739085,0.29317430469200206,3.9194032512110315,2.213933187846231,3.4109401267296002
Brazil Série A,Fortaleza,Palmeiras,1613337300,2021-02-14 21:15:00,Palmeiras,Paddy Power,3.6,2.05,3.1,0.2777777777777778,0.48780487804878053,0.3225806451612903,1.0881633009878486,0.2552721430006025,0.4482827877083752,0.29644506929102227,3.917387883556255,2.2307347670250897,3.373306233062331
Brazil Série A,Fortaleza,Palmeiras,1613337300,2021-02-14 21:15:00,Palmeiras,Marathon Bet,3.6,2.1,3.38,0.2777777777777778,0.47619047619047616,0.2958579881656805,1.0498262421339344,0.26459405054797586,0.45358980093938717,0.28181614851263703,3.779374471682164,2.2046351084812623,3.548412698412698
Brazil Série A,Fortaleza,Palmeiras,1613337300,2021-02-14 21:15:00,Palmeiras,Betway,3.4,2.1,3.3,0.29411764705882354,0.47619047619047616,0.30303030303030304,1.0733384262796026,0.2740213523131673,0.44365361803084225,0.28232502965599054,3.6493506493506485,2.2540106951871657,3.5420168067226885
Brazil Série A,Fortaleza,Palmeiras,1613337300,2021-02-14 21:15:00,Palmeiras,Sky Bet,3.5,2.05,3.12,0.2857142857142857,0.48780487804878053,0.3205128205128205,1.0940319842758868,0.2611571597729778,0.4458780776611817,0.2929647625658405,3.8291119449656037,2.2427655677655673,3.413379790940767
Brazil Série A,Fortaleza,Palmeiras,1613337300,2021-02-14 21:15:00,Palmeiras,Betfair,3.95,2.2,3.35,0.2531645569620253,0.45454545454545453,0.29850746268656714,1.006217474194047,0.25160023896901934,0.45173679269437567,0.2966629683366049,3.9745590230664862,2.2136784432269034,3.3708285385500583
Brazil Série A,Gremio,Sao Paulo,1613345400,2021-02-14 23:30:00,Gremio,Betclic,2.17,3.4,3.28,0.4608294930875576,0.29411764705882354,0.3048780487804878,1.059825188926869,0.43481651304605495,0.2775152450911586,0.28766824186278633,2.2998206599713056,3.6034056423513547,3.476226619680131
Brazil Série A,Gremio,Sao Paulo,1613345400,2021-02-14 23:30:00,Gremio,Paddy Power,2.05,3.3,3.2,0.48780487804878053,0.30303030303030304,0.3125,1.1033351810790837,0.4421184844044379,0.27464936152396896,0.283232154071593,2.2618371212121215,3.6410060975609766,3.530672579453068
Brazil Série A,Gremio,Sao Paulo,1613345400,2021-02-14 23:30:00,Gremio,Marathon Bet,2.16,3.42,3.4,0.4629629629629629,0.29239766081871343,0.29411764705882354,1.0494782708405,0.4411363015569516,0.2786124009833379,0.28025129745971045,2.26687306501548,3.5892156862745095,3.5682261208577
Brazil Série A,Gremio,Sao Paulo,1613345400,2021-02-14 23:30:00,Gremio,Sky Bet,2.1,3.3,3.2,0.47619047619047616,0.30303030303030304,0.3125,1.0917207792207793,0.4361833952912019,0.27757125154894674,0.2862453531598513,2.2926136363636367,3.602678571428571,3.493506493506494
